,LabelValue,Mean,Median,Min,Max,Variance,Count,Session,Subject,Acquisition,Quant,Segmentation,Run,Reconstruction,site,date,sub,ses,rec,run
800,3,2.015965264,2.040456086,1.50961183,2.516449028,0.093726883,24,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
801,4,2.26974158,2.216826835,1.844411791,2.873465361,0.079119406,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
802,5,2.990817843,2.859019654,2.540248883,4.253863675,0.20493599,24,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
803,6,3.539497106,3.559011446,3.231005234,3.88799601,0.031807522,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
804,7,4.404331758,4.304388743,4.006168326,5.109249184,0.082530316,24,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
805,8,5.406407543,5.408468265,5.236410987,5.642128471,0.009571735,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
806,9,7.167119855,7.175220011,6.856207839,7.299889679,0.01184026,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
807,10,9.546219703,9.5954361,8.721411616,10.04442447,0.160793857,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
808,11,12.07761517,12.23120114,10.72538264,13.09831643,0.467076426,23,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
809,12,15.30780212,15.14284599,12.3303789,17.48279768,1.818252343,24,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
810,13,19.73892257,19.78855227,15.81750099,23.31975765,5.171803322,20,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
811,14,22.69583931,22.41291852,15.86242593,30.07297065,13.84989486,22,5,P0010,R4,R1,T1mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
812,1,0.596906832,0.584445179,0.472584307,0.762220085,0.006902358,17,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
813,2,0.554458534,0.572128445,0.347323477,0.71000433,0.00819876,16,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
814,3,0.553852974,0.553758562,0.446568906,0.701187015,0.004332553,17,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
815,4,0.4645603,0.463571966,0.387856126,0.542972803,0.001797547,18,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
816,5,0.375390913,0.376337975,0.334748745,0.405501604,0.000348627,16,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
817,6,0.332424755,0.331419557,0.301621079,0.357418418,0.000237556,17,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
818,7,0.284920033,0.287417442,0.252468765,0.304734945,0.000179317,16,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
819,8,0.214753173,0.215231106,0.205013797,0.223370448,2.60E-05,17,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
820,9,0.162817499,0.162393317,0.156705141,0.169954732,1.39E-05,17,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
821,10,0.115469752,0.114991251,0.111632116,0.120940365,5.88E-06,18,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
822,11,0.094342932,0.093215078,0.085288972,0.106023595,2.57E-05,18,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
823,12,0.075510148,0.074677408,0.068579555,0.085176498,2.01E-05,18,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
824,13,0.064576902,0.064230878,0.051872045,0.07531178,4.70E-05,16,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
825,14,0.059024439,0.058211785,0.04444145,0.080587164,8.38E-05,19,5,P0010,R4,T1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
826,1,1.707772478,1.711024467,1.311957032,2.116024559,0.055272066,17,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
827,2,1.860566554,1.747907244,1.408442115,2.879160395,0.12825779,16,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
828,3,1.830418164,1.805841154,1.426153051,2.239296077,0.044771338,17,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
829,4,2.17103748,2.157181074,1.841712871,2.578275637,0.041367219,18,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
830,5,2.670685108,2.6573219,2.46608149,2.987315158,0.018731858,16,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
831,6,3.014828935,3.017323444,2.797841269,3.315418146,0.020495749,17,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
832,7,3.517786783,3.479260071,3.281540287,3.960886016,0.029305875,16,5,P0010,R4,R1,T2mimics,1,CGv2,Leiden,20240705,P0010,5,CGv2,1
