,LabelValue,Mean,Median,Min,Max,Variance,Count,Session,Subject,Acquisition,Quant,Segmentation,Run,Reconstruction,sub,ses,rec,run
1068,5,0.489478242,0.491269812,0.426629543,0.5480088,0.001137001,26,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1069,6,0.362823773,0.365320593,0.321792305,0.385328829,0.000277474,24,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1070,7,0.262693745,0.266529888,0.231848225,0.284331828,0.000174356,24,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1071,8,0.196469796,0.196630351,0.184059978,0.208251566,4.69E-05,26,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1072,9,0.140668272,0.140889511,0.131825119,0.147691622,1.48E-05,24,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1073,10,0.102110251,0.101770066,0.093198046,0.109894291,1.40E-05,25,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1074,11,0.073857961,0.072840661,0.068664044,0.080697082,1.15E-05,25,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1075,12,0.053561931,0.053702859,0.043044142,0.062481161,1.89E-05,24,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1076,13,0.039275398,0.038762849,0.034740753,0.050689295,1.23E-05,24,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1077,14,0.012463497,0.001127193,0.001,0.040675648,0.000239681,26,290224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1078,1,0.776558028,0.76667763,0.324451455,1.184231912,0.044919219,26,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1079,2,0.762946931,0.77272198,0.251572635,1.086555741,0.051437668,25,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1080,3,1.022702921,1.004516475,0.725065723,1.49921448,0.046353282,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1081,4,1.514516259,1.470350562,1.319716445,1.85522057,0.022013759,23,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1082,5,2.052727279,2.035541329,1.824788217,2.343953942,0.02007474,26,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1083,6,2.762158851,2.737549433,2.595186044,3.107594514,0.017127365,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1084,7,3.816746171,3.751933756,3.517017443,4.313166512,0.03997357,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1085,8,5.096024836,5.08577183,4.801884666,5.433011638,0.031518852,26,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1086,9,7.114329916,7.097797125,6.770864751,7.585807664,0.039219291,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1087,10,9.80659737,9.826072066,9.099653811,10.72983868,0.13122604,25,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1088,11,13.56774373,13.72859594,12.39202181,14.56366301,0.379294073,25,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1089,12,18.79797362,18.62151079,16.00482419,23.23196476,2.525153229,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1090,13,25.64016374,25.79791752,19.72803136,28.78463764,4.090827126,24,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1091,14,583.6028682,898.6011141,24.5847346,999.9997197,200180.5322,26,290224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,290224,LLRv1,1
1092,1,1.3225605,1.199486256,0.892364204,1.990190268,0.108795208,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1093,2,1.18381749,1.046698809,0.819917738,2.342365742,0.140589592,15,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1094,3,0.985161714,1.000468731,0.662778616,1.180188179,0.021448581,15,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1095,4,0.703013652,0.694113672,0.590241551,0.929060936,0.006107584,17,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1096,5,0.490120697,0.500869215,0.399692148,0.543276668,0.001539059,17,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1097,6,0.430445699,0.433335304,0.388596982,0.449576527,0.000250245,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1098,7,0.311071109,0.317677706,0.254340649,0.340802461,0.000592168,18,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1099,8,0.238220055,0.23386918,0.227394804,0.262485355,0.000102243,15,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1100,9,0.164713971,0.161424227,0.152312785,0.190496966,7.93E-05,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1101,10,0.11173545,0.111981928,0.105289258,0.117373854,1.18E-05,17,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1102,11,0.086968108,0.086310886,0.080990739,0.093041822,9.57E-06,17,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1103,12,0.063326327,0.062030235,0.050289743,0.075798415,4.30E-05,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1104,13,0.051649274,0.050977143,0.038105596,0.065756619,7.34E-05,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1105,14,0.042283004,0.040476572,0.036334515,0.055549156,3.16E-05,16,290224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1106,1,0.798270249,0.833817126,0.502464521,1.120618684,0.029864834,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1107,2,0.903083843,0.955384674,0.426918812,1.219634548,0.037212089,15,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1108,3,1.04207072,0.999531489,0.847322501,1.508799433,0.033983674,15,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1109,4,1.438707866,1.440686217,1.076355663,1.694221624,0.022038054,17,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1110,5,2.054331786,1.996529176,1.840682767,2.501925557,0.030935704,17,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1111,6,2.326454659,2.307683852,2.224315417,2.573360183,0.007991057,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1112,7,3.235995929,3.147972142,2.934251112,3.931734881,0.074627536,18,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1113,8,4.205062283,4.275894753,3.809736355,4.397637856,0.029317281,15,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1114,9,6.087778863,6.194867723,5.24942743,6.565437021,0.095389278,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1115,10,8.958222958,8.930012322,8.519785,9.497645044,0.076843163,17,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1116,11,11.51301584,11.58602406,10.74785484,12.34709067,0.16761394,17,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1117,12,15.96120123,16.12187028,13.19288807,19.88477068,2.743751003,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1118,13,19.90806476,19.61888611,15.20759454,26.24286479,11.19520465,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1119,14,24.02631315,24.71631043,18.00207372,27.52204097,8.141252589,16,290224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,290224,LLRv1,1
1568,1,0.802186985,0.735361993,0.533887208,1.378521085,0.049028848,25,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1569,2,1.192225387,0.969270527,0.500976145,2.332035065,0.30791829,25,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1570,3,0.894081098,0.856879801,0.526284635,1.292367101,0.046083983,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1571,4,0.58212327,0.590124577,0.436461419,0.701765895,0.005203726,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1572,5,0.439504287,0.4473892,0.348055512,0.506758809,0.002148013,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1573,6,0.352521066,0.354063928,0.293525457,0.391993612,0.000540117,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1574,7,0.262019637,0.263200492,0.230026394,0.283678055,0.00016418,26,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1575,8,0.195872129,0.195880093,0.18068701,0.207272828,4.52E-05,26,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1576,9,0.141238628,0.141328447,0.133191541,0.146806061,8.83E-06,26,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1577,10,0.101705399,0.101051636,0.09616556,0.107577421,1.13E-05,25,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1578,11,0.076301783,0.077023093,0.069788426,0.083124787,1.70E-05,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1579,12,0.056465165,0.054887135,0.049649753,0.064695142,2.29E-05,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1580,13,0.041284961,0.041918771,0.034250509,0.052743156,1.84E-05,24,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1581,14,0.029246336,0.035146711,0.001000001,0.050017186,0.000254106,26,260224.00,P0004,R4,T1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1582,1,1.33420871,1.359874469,0.725415092,1.873054806,0.108783091,25,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1583,2,1.034775568,1.031703711,0.428810019,1.996103027,0.214882213,25,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1584,3,1.185649581,1.16731546,0.773773953,1.900112474,0.082992895,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1585,4,1.74572757,1.695430241,1.42497663,2.291153254,0.051460684,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1586,5,2.302768149,2.23519324,1.973325341,2.873104911,0.068693392,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1587,6,2.849593171,2.824348715,2.55106198,3.406859524,0.038508537,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1588,7,3.826042107,3.79940703,3.525122874,4.3473272,0.038160781,26,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1589,8,5.111461023,5.105165896,4.824559068,5.534432156,0.03150594,26,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1590,9,7.083382446,7.075769624,6.81170785,7.507984319,0.022666856,26,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1591,10,9.843110153,9.895930825,9.295630931,10.39873316,0.106278643,25,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1592,11,13.14453144,12.9832123,12.03010607,14.32902352,0.513614197,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1593,12,17.83238129,18.21922755,15.45711109,20.14108724,2.094541952,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1594,13,24.47855111,23.85628693,18.95980607,29.1966464,6.187469399,24,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1595,14,223.2887496,28.55936747,19.99312816,999.9994868,145673.5468,26,260224.00,P0004,R4,R1,T1mimics,1,CGv2,P0004,260224,CGv2,1
1596,1,0.89693287,0.893987566,0.623045325,1.362801194,0.031074456,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1597,2,1.173130711,1.137626171,0.702073395,1.823067188,0.104887929,15,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1598,3,0.950014404,0.892629564,0.711220682,1.241958737,0.033541781,14,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1599,4,0.723550681,0.730241299,0.537567317,0.922008634,0.007843626,15,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1600,5,0.479882025,0.483609319,0.413963228,0.54912132,0.001499314,17,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1601,6,0.412397638,0.420788944,0.36779657,0.436716795,0.000534965,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1602,7,0.30724365,0.311674923,0.273253083,0.334801793,0.000344547,13,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1603,8,0.230575847,0.229510315,0.207888842,0.24591583,0.000117069,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1604,9,0.161361919,0.160578467,0.14916636,0.178629443,7.66E-05,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1605,10,0.109864557,0.110284653,0.104513861,0.116491623,1.33E-05,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1606,11,0.085374427,0.084960945,0.080215812,0.091792233,1.05E-05,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1607,12,0.061895905,0.060053764,0.05616669,0.073539265,1.89E-05,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1608,13,0.052737192,0.053596308,0.044222549,0.068127483,4.29E-05,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1609,14,0.038309849,0.03862533,0.002380689,0.053816255,0.000127328,16,260224.00,P0004,R4,T1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1610,1,1.157090119,1.118583794,0.733782744,1.605019666,0.049669132,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1611,2,0.920469823,0.879023378,0.548526136,1.424352506,0.066300814,15,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1612,3,1.091465698,1.120410858,0.805179729,1.406033353,0.041607422,14,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1613,4,1.403489761,1.36941036,1.084588542,1.860232137,0.031697233,15,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1614,5,2.097676707,2.067784803,1.821091193,2.415673498,0.029576795,17,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1615,6,2.432898236,2.376493243,2.289813471,2.718894306,0.020660582,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1616,7,3.267086745,3.208471157,2.986841829,3.65961104,0.041856717,13,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1617,8,4.346717152,4.357285932,4.066431996,4.810262986,0.043324129,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1618,9,6.215224615,6.227543048,5.598181257,6.703924375,0.110198578,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1619,10,9.112062061,9.067444909,8.58430823,9.568108844,0.089972853,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1620,11,11.72976741,11.77014363,10.89416789,12.46637014,0.193664859,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1621,12,16.23061496,16.6518037,13.59817788,17.80414696,1.129875967,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1622,13,19.2449169,18.66073946,14.67836406,22.61289843,5.273048201,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1623,14,49.86634054,25.89182858,18.58174629,420.0464408,9149.550785,16,260224.00,P0004,R4,R1,T2mimics,1,CGv2,P0004,260224,CGv2,1
1624,1,1.50593582,1.309937179,0.804129124,5.063833714,0.849940922,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1625,2,1.422347805,1.326664567,0.874016225,2.457020283,0.209896827,23,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1626,3,1.012804367,0.987390071,0.658106267,1.418692708,0.042075617,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1627,4,0.662348894,0.685246974,0.53284514,0.769252598,0.005063939,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1628,5,0.492472959,0.49526006,0.402143747,0.542523384,0.001119969,27,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1629,6,0.363289937,0.364818364,0.322178245,0.383819669,0.000179395,23,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1630,7,0.263621335,0.265788421,0.232431993,0.281576782,0.000157812,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1631,8,0.197525798,0.197391704,0.182571992,0.207988128,4.14E-05,26,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1632,9,0.141218243,0.141075142,0.134392336,0.146890029,6.89E-06,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1633,10,0.099998206,0.100159787,0.092388362,0.107186623,1.54E-05,26,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1634,11,0.074956629,0.075483553,0.06838508,0.083660275,1.58E-05,26,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1635,12,0.054662308,0.054529928,0.049632747,0.064593278,1.33E-05,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1636,13,0.038662994,0.038176615,0.032456022,0.049412273,1.15E-05,24,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1637,14,0.016660444,0.003092016,0.001,0.038871534,0.000273264,26,260224.00,P0004,R4,T1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1638,1,0.795283801,0.7635129,0.197478838,1.243581373,0.066414133,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1639,2,0.772078397,0.753770037,0.406997047,1.144143519,0.050380386,23,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1640,3,1.028411317,1.012877613,0.704874279,1.519511437,0.043363947,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1641,4,1.527984013,1.459341462,1.29996311,1.876717879,0.0289109,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1642,5,2.040515692,2.019141217,1.843238521,2.486673008,0.021607772,27,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1643,6,2.756539345,2.741090081,2.605390186,3.103871899,0.011330062,23,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1644,7,3.802374024,3.762486367,3.551429174,4.302333717,0.03622683,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1645,8,5.068048984,5.066069182,4.80796673,5.477291383,0.027744556,26,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1646,9,7.083699177,7.088424435,6.807814014,7.440900498,0.017556412,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1647,10,10.01579544,9.984065657,9.329522405,10.82387415,0.158239141,26,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1648,11,13.37856017,13.24792382,11.95310442,14.62307286,0.501417127,26,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1649,12,18.37248564,18.33881726,15.48148713,20.14798829,1.383906987,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1650,13,26.0490524,26.1940459,20.23788711,30.81092339,4.537373108,24,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1651,14,454.235967,327.45045,25.7257662,999.9997197,199516.6353,26,260224.00,P0004,R4,R1,T1mimics,1,LLRv1,P0004,260224,LLRv1,1
1652,1,1.428516181,1.382671475,1.026793361,2.045968771,0.102972196,15,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1653,2,1.388941415,1.419872403,0.852932274,2.06600666,0.129759437,15,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1654,3,0.973690765,0.949235797,0.69394058,1.25058949,0.03018651,14,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1655,4,0.702892987,0.701469481,0.557846665,0.919009924,0.006322994,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1656,5,0.486080745,0.492189616,0.424404591,0.562200487,0.001430967,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1657,6,0.424496211,0.425241813,0.388038695,0.463996887,0.00036959,16,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1658,7,0.313466484,0.319006652,0.268674374,0.34291777,0.0004146,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1659,8,0.235031948,0.234330565,0.206616253,0.253537714,0.000149616,16,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1660,9,0.160898347,0.160420656,0.14979893,0.179513901,7.81E-05,16,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1661,10,0.111338462,0.110533699,0.105002828,0.119336836,1.47E-05,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1662,11,0.085769238,0.085621707,0.079689868,0.093283392,1.77E-05,16,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1663,12,0.060953161,0.059545767,0.053194609,0.074235208,2.43E-05,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1664,13,0.050730077,0.051168226,0.041637994,0.063648336,4.06E-05,17,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1665,14,0.038343905,0.038369413,0.002140332,0.056491971,0.000124634,16,260224.00,P0004,R4,T1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1666,1,0.734714795,0.7232376,0.488766014,0.973905791,0.024669881,15,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1667,2,0.77329795,0.704288637,0.484025545,1.17242603,0.044427998,15,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1668,3,1.061231713,1.053969479,0.799622904,1.441045572,0.03771806,14,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1669,4,1.439971344,1.42557877,1.088127532,1.792607292,0.024054141,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1670,5,2.069654571,2.031737297,1.778724892,2.356242181,0.025525148,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1671,6,2.360566006,2.351627217,2.155186872,2.57706258,0.011419307,16,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1672,7,3.20425671,3.134730874,2.916151005,3.721977599,0.047491294,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1673,8,4.266652451,4.267475849,3.944186379,4.839890314,0.052670684,16,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1674,9,6.233421979,6.233735717,5.570599223,6.67561512,0.111604794,16,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1675,10,8.992100861,9.047014671,8.379642306,9.523553028,0.092881536,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1676,11,11.68709816,11.67932489,10.72002179,12.54864674,0.324141832,16,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1677,12,16.50874486,16.79380513,13.47069702,18.79889762,1.632757577,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1678,13,20.01967072,19.54337846,15.71132992,24.01652663,6.079886318,17,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
1679,14,52.73671123,26.06902786,17.70163055,467.2171817,11466.45186,16,260224.00,P0004,R4,R1,T2mimics,1,LLRv1,P0004,260224,LLRv1,1
