,Unnamed: 0,Pos,WM,GM,sub,ses,run,acq,rec
0,0,0.0015,0.0,0.1924078477721259,nm5AYk,01,1,R4,CGv1
1,1,0.003995,0.0,0.0,nm5AYk,01,1,R4,CGv1
2,2,0.00649,0.0,0.0,nm5AYk,01,1,R4,CGv1
3,3,0.008985,0.0,0.0,nm5AYk,01,1,R4,CGv1
4,4,0.01148,0.0,0.0,nm5AYk,01,1,R4,CGv1
5,5,0.013975,0.0,0.0,nm5AYk,01,1,R4,CGv1
6,6,0.016469998,0.0,0.0,nm5AYk,01,1,R4,CGv1
7,7,0.018964998,0.0,0.0,nm5AYk,01,1,R4,CGv1
8,8,0.021459999,0.0,0.0,nm5AYk,01,1,R4,CGv1
9,9,0.023954999,0.0,0.0,nm5AYk,01,1,R4,CGv1
10,10,0.026449999,0.0,0.0,nm5AYk,01,1,R4,CGv1
11,11,0.028944999,0.0,0.0,nm5AYk,01,1,R4,CGv1
12,12,0.03144,0.0,0.0,nm5AYk,01,1,R4,CGv1
13,13,0.033935,0.0,0.0,nm5AYk,01,1,R4,CGv1
14,14,0.03643,0.0,0.0,nm5AYk,01,1,R4,CGv1
15,15,0.038925,0.0,0.0,nm5AYk,01,1,R4,CGv1
16,16,0.04142,0.0,0.0,nm5AYk,01,1,R4,CGv1
17,17,0.043915,0.0,0.0,nm5AYk,01,1,R4,CGv1
18,18,0.04641,0.0,0.0,nm5AYk,01,1,R4,CGv1
19,19,0.048905,0.0,0.0,nm5AYk,01,1,R4,CGv1
20,20,0.051400002,0.0,0.0,nm5AYk,01,1,R4,CGv1
21,21,0.053895,0.0,0.0,nm5AYk,01,1,R4,CGv1
22,22,0.056390002,0.0,0.0,nm5AYk,01,1,R4,CGv1
23,23,0.058885,0.0,0.0,nm5AYk,01,1,R4,CGv1
24,24,0.061380003,0.0,0.0,nm5AYk,01,1,R4,CGv1
25,25,0.063875005,0.0,0.0,nm5AYk,01,1,R4,CGv1
26,26,0.06637,0.0,0.0,nm5AYk,01,1,R4,CGv1
27,27,0.068865,0.0,0.0,nm5AYk,01,1,R4,CGv1
28,28,0.07136,0.0,0.0,nm5AYk,01,1,R4,CGv1
29,29,0.073855,0.0,0.0,nm5AYk,01,1,R4,CGv1
30,30,0.07635,0.0,0.0,nm5AYk,01,1,R4,CGv1
31,31,0.078845,0.0,0.0,nm5AYk,01,1,R4,CGv1
32,32,0.08134,0.0,0.0,nm5AYk,01,1,R4,CGv1
33,33,0.083835,0.0,0.0,nm5AYk,01,1,R4,CGv1
34,34,0.086330004,0.0,0.0,nm5AYk,01,1,R4,CGv1
35,35,0.088825,0.0,0.0,nm5AYk,01,1,R4,CGv1
36,36,0.09132,0.0,0.0,nm5AYk,01,1,R4,CGv1
37,37,0.093815,0.0,0.0,nm5AYk,01,1,R4,CGv1
38,38,0.096310005,0.0,0.0,nm5AYk,01,1,R4,CGv1
39,39,0.098805,0.0,0.0,nm5AYk,01,1,R4,CGv1
40,40,0.1013,0.0,0.0,nm5AYk,01,1,R4,CGv1
41,41,0.103795,0.0,0.0,nm5AYk,01,1,R4,CGv1
42,42,0.10629,0.0,0.0,nm5AYk,01,1,R4,CGv1
43,43,0.108785,0.0,0.0,nm5AYk,01,1,R4,CGv1
44,44,0.11128,0.0,0.0,nm5AYk,01,1,R4,CGv1
45,45,0.113775,0.0,0.0,nm5AYk,01,1,R4,CGv1
46,46,0.11627,0.0,0.0,nm5AYk,01,1,R4,CGv1
47,47,0.118765004,0.0,0.0,nm5AYk,01,1,R4,CGv1
48,48,0.12126,0.0,0.0,nm5AYk,01,1,R4,CGv1
49,49,0.123755,0.0,0.0,nm5AYk,01,1,R4,CGv1
50,50,0.12625,0.0,0.0,nm5AYk,01,1,R4,CGv1
51,51,0.12874499,0.0,0.0,nm5AYk,01,1,R4,CGv1
52,52,0.13124,0.0,0.0,nm5AYk,01,1,R4,CGv1
53,53,0.13373499,0.0,0.0,nm5AYk,01,1,R4,CGv1
54,54,0.13622999,0.0,0.0,nm5AYk,01,1,R4,CGv1
55,55,0.138725,0.0,0.0,nm5AYk,01,1,R4,CGv1
56,56,0.14121999,0.0,0.0,nm5AYk,01,1,R4,CGv1
57,57,0.143715,0.0,0.0,nm5AYk,01,1,R4,CGv1
58,58,0.14621,0.0,0.0,nm5AYk,01,1,R4,CGv1
59,59,0.14870499,0.0,0.0,nm5AYk,01,1,R4,CGv1
60,60,0.1512,0.0,0.0,nm5AYk,01,1,R4,CGv1
61,61,0.15369499,0.0,0.0,nm5AYk,01,1,R4,CGv1
62,62,0.15619,0.0,0.0,nm5AYk,01,1,R4,CGv1
63,63,0.158685,0.0,0.0,nm5AYk,01,1,R4,CGv1
64,64,0.16117999,0.0,0.0,nm5AYk,01,1,R4,CGv1
65,65,0.163675,0.0,0.0,nm5AYk,01,1,R4,CGv1
66,66,0.16616999,0.0,0.0,nm5AYk,01,1,R4,CGv1
67,67,0.16866499,0.0,0.0,nm5AYk,01,1,R4,CGv1
68,68,0.17116,0.0,0.0,nm5AYk,01,1,R4,CGv1
69,69,0.17365499,0.0,0.0,nm5AYk,01,1,R4,CGv1
70,70,0.17615,0.0,0.0,nm5AYk,01,1,R4,CGv1
71,71,0.178645,0.0,0.0,nm5AYk,01,1,R4,CGv1
72,72,0.18113999,0.0,0.0,nm5AYk,01,1,R4,CGv1
73,73,0.183635,0.0,0.0,nm5AYk,01,1,R4,CGv1
74,74,0.18612999,0.0,0.0,nm5AYk,01,1,R4,CGv1
75,75,0.188625,0.0,0.0,nm5AYk,01,1,R4,CGv1
76,76,0.19112,0.0,0.0,nm5AYk,01,1,R4,CGv1
77,77,0.19361499,0.0,0.0,nm5AYk,01,1,R4,CGv1
78,78,0.19611,0.0,0.0,nm5AYk,01,1,R4,CGv1
79,79,0.198605,0.0,0.0,nm5AYk,01,1,R4,CGv1
80,80,0.20109999,0.0,0.0,nm5AYk,01,1,R4,CGv1
81,81,0.203595,0.0144772648364306,0.0,nm5AYk,01,1,R4,CGv1
82,82,0.20608999,0.0,0.0,nm5AYk,01,1,R4,CGv1
83,83,0.208585,0.0289543567449561,0.0160339514038506,nm5AYk,01,1,R4,CGv1
84,84,0.21108,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
85,85,0.21357499,0.0579087134899122,0.0320679028077013,nm5AYk,01,1,R4,CGv1
86,86,0.21607,0.1592499132007376,0.0,nm5AYk,01,1,R4,CGv1
87,87,0.21856499,0.2605892107046051,0.0801697570192533,nm5AYk,01,1,R4,CGv1
88,88,0.22106,0.4922240646642542,0.0801697570192533,nm5AYk,01,1,R4,CGv1
89,89,0.223555,0.7528177714943961,0.0320680943310464,nm5AYk,01,1,R4,CGv1
90,90,0.22604999,1.4187634805028502,0.0320679028077013,nm5AYk,01,1,R4,CGv1
91,91,0.228545,1.9399419019120605,0.0160339514038506,nm5AYk,01,1,R4,CGv1
92,92,0.23104,2.70724852441254,0.0962042829931392,nm5AYk,01,1,R4,CGv1
93,93,0.23353499,4.140473014528727,0.0641358056154026,nm5AYk,01,1,R4,CGv1
94,94,0.23603,5.877769523590862,0.080170235827616,nm5AYk,01,1,R4,CGv1
95,95,0.23852499,7.499178396943638,0.0160339514038506,nm5AYk,01,1,R4,CGv1
96,96,0.24102,9.019282126053836,0.1122376598269546,nm5AYk,01,1,R4,CGv1
97,97,0.243515,10.134085385501486,0.1603404716552321,nm5AYk,01,1,R4,CGv1
98,98,0.24600999,11.176381703553067,0.2244753196539093,nm5AYk,01,1,R4,CGv1
99,99,0.248505,12.363584170311812,0.3367149904759874,nm5AYk,01,1,R4,CGv1
100,100,0.251,13.333401648703123,0.4168802467263713,nm5AYk,01,1,R4,CGv1
101,101,0.253495,13.029538352787624,0.44895332063465,nm5AYk,01,1,R4,CGv1
102,102,0.25599,13.666538005590574,0.4810214149656964,nm5AYk,01,1,R4,CGv1
103,103,0.258485,14.390401247412113,0.7696342639451142,nm5AYk,01,1,R4,CGv1
104,104,0.26097998,14.462614817648664,0.9459974829559964,nm5AYk,01,1,R4,CGv1
105,105,0.263475,14.940537311196476,0.9299747356003464,nm5AYk,01,1,R4,CGv1
106,106,0.26597,13.246697325334086,1.202553537414241,nm5AYk,01,1,R4,CGv1
107,107,0.26846498,13.04385981051196,1.2025391732491482,nm5AYk,01,1,R4,CGv1
108,108,0.27096,13.463856297880548,1.6835749523799377,nm5AYk,01,1,R4,CGv1
109,109,0.273455,12.262243316456797,2.100460178683541,nm5AYk,01,1,R4,CGv1
110,110,0.27594998,12.942520167145052,2.549383047288194,nm5AYk,01,1,R4,CGv1
111,111,0.278445,12.001652549401046,3.222843480270166,nm5AYk,01,1,R4,CGv1
112,112,0.28094,12.32015237580252,3.158707291608073,nm5AYk,01,1,R4,CGv1
113,113,0.283435,11.972555009204653,4.072599333403781,nm5AYk,01,1,R4,CGv1
114,114,0.28593,11.29226657241594,4.954520574146673,nm5AYk,01,1,R4,CGv1
115,115,0.288425,10.684221449285852,5.692086743760741,nm5AYk,01,1,R4,CGv1
116,116,0.29092,9.81558555910001,6.1731081587264365,nm5AYk,01,1,R4,CGv1
117,117,0.29341498,10.524845818248828,7.616081430577937,nm5AYk,01,1,R4,CGv1
118,118,0.29591,9.859017353609302,8.449942856230733,nm5AYk,01,1,R4,CGv1
119,119,0.298405,9.279926760152076,9.47612187482422,nm5AYk,01,1,R4,CGv1
120,120,0.30089998,9.265338822117265,10.518209302019216,nm5AYk,01,1,R4,CGv1
121,121,0.303395,8.57054078316697,10.999356355548924,nm5AYk,01,1,R4,CGv1
122,122,0.30589,7.745336687490421,11.849160855321657,nm5AYk,01,1,R4,CGv1
123,123,0.30838498,7.151683403321762,12.50640740179114,nm5AYk,01,1,R4,CGv1
124,124,0.31088,6.862223532468149,12.153807751466594,nm5AYk,01,1,R4,CGv1
125,125,0.313375,6.297610203847352,13.6770422321913,nm5AYk,01,1,R4,CGv1
126,126,0.31587,4.907734157340237,13.869285131473507,nm5AYk,01,1,R4,CGv1
127,127,0.318365,4.5748156883121,13.644974137860254,nm5AYk,01,1,R4,CGv1
128,128,0.32086,4.010202359691302,14.029791269832812,nm5AYk,01,1,R4,CGv1
129,129,0.323355,3.836475181654134,14.206165788653568,nm5AYk,01,1,R4,CGv1
130,130,0.32584998,3.127051852464576,14.687011769282927,nm5AYk,01,1,R4,CGv1
131,131,0.328345,3.2429073233604755,12.87533987391514,nm5AYk,01,1,R4,CGv1
132,132,0.33084,2.3453169035017725,13.388429383211884,nm5AYk,01,1,R4,CGv1
133,133,0.33333498,2.070224143066826,12.522441257434462,nm5AYk,01,1,R4,CGv1
134,134,0.33583,1.939953488081713,13.003612251239328,nm5AYk,01,1,R4,CGv1
135,135,0.338325,1.7083172506988218,11.255901110197296,nm5AYk,01,1,R4,CGv1
136,136,0.34081998,1.3898008233175894,11.239732805968703,nm5AYk,01,1,R4,CGv1
137,137,0.343315,1.1147493924051637,10.213688044438287,nm5AYk,01,1,R4,CGv1
138,138,0.34581,1.0278858033865792,9.620428299313929,nm5AYk,01,1,R4,CGv1
139,139,0.348305,0.9554880660308428,9.732550375496436,nm5AYk,01,1,R4,CGv1
140,140,0.3508,0.7383405066579655,8.674419516548058,nm5AYk,01,1,R4,CGv1
141,141,0.353295,0.4343179450929208,7.904785252602944,nm5AYk,01,1,R4,CGv1
142,142,0.35579,0.4487952099293515,7.343593601809632,nm5AYk,01,1,R4,CGv1
143,143,0.35828498,0.2461105624624897,6.317339123468858,nm5AYk,01,1,R4,CGv1
144,144,0.36078,0.376408885747198,5.756222932422833,nm5AYk,01,1,R4,CGv1
145,145,0.363275,0.376408885747198,5.820359121084927,nm5AYk,01,1,R4,CGv1
146,146,0.36576998,0.3474502058293973,4.47344572448683,nm5AYk,01,1,R4,CGv1
147,147,0.368265,0.2171589725464604,4.0726479800428965,nm5AYk,01,1,R4,CGv1
148,148,0.37076,0.1013408538550148,3.719898942401386,nm5AYk,01,1,R4,CGv1
149,149,0.37325498,0.0868625514573493,3.222804984307717,nm5AYk,01,1,R4,CGv1
150,150,0.37575,0.2171589725464604,2.934230631290748,nm5AYk,01,1,R4,CGv1
151,151,0.378245,0.0868635890185841,2.6937199238079,nm5AYk,01,1,R4,CGv1
152,152,0.38074,0.1158167352764657,2.677653892434769,nm5AYk,01,1,R4,CGv1
153,153,0.383235,0.0868635890185841,2.324936839000866,nm5AYk,01,1,R4,CGv1
154,154,0.38573,0.0289545296728613,2.3570049333319125,nm5AYk,01,1,R4,CGv1
155,155,0.388225,0.0289545296728613,1.956153754193832,nm5AYk,01,1,R4,CGv1
156,156,0.39071998,0.0289541838191164,1.5232162861155876,nm5AYk,01,1,R4,CGv1
157,157,0.393215,0.0144772648364306,1.4751323392281357,nm5AYk,01,1,R4,CGv1
158,158,0.39571,0.0,1.0261790185934858,nm5AYk,01,1,R4,CGv1
159,159,0.39820498,0.0,1.0101329055292845,nm5AYk,01,1,R4,CGv1
160,160,0.4007,0.0289545296728613,1.1063492544211018,nm5AYk,01,1,R4,CGv1
161,161,0.403195,0.0144772648364306,1.058247112924532,nm5AYk,01,1,R4,CGv1
162,162,0.40568998,0.0,0.9940990498859624,nm5AYk,01,1,R4,CGv1
163,163,0.408185,0.0,0.8017023582761607,nm5AYk,01,1,R4,CGv1
164,164,0.41068,0.0,0.6253278394554054,nm5AYk,01,1,R4,CGv1
165,165,0.413175,0.0,0.6734219370195229,nm5AYk,01,1,R4,CGv1
166,166,0.41567,0.0,0.5611916507933125,nm5AYk,01,1,R4,CGv1
167,167,0.418165,0.0,0.4810214149656964,nm5AYk,01,1,R4,CGv1
168,168,0.42066,0.0,0.3848171319725571,nm5AYk,01,1,R4,CGv1
169,169,0.42315498,0.0144770919095582,0.4008463910830493,nm5AYk,01,1,R4,CGv1
170,170,0.42565,0.0289545296728613,0.4008511791380803,nm5AYk,01,1,R4,CGv1
171,171,0.428145,0.0,0.3206809433104642,nm5AYk,01,1,R4,CGv1
172,172,0.43063998,0.0,0.2405078346498296,nm5AYk,01,1,R4,CGv1
173,173,0.433135,0.0,0.224476660317325,nm5AYk,01,1,R4,CGv1
174,174,0.43563,0.0,0.2565447546483714,nm5AYk,01,1,R4,CGv1
175,175,0.43812498,0.0,0.2565416902931516,nm5AYk,01,1,R4,CGv1
176,176,0.44062,0.0,0.224476660317325,nm5AYk,01,1,R4,CGv1
177,177,0.443115,0.0144772648364306,0.1924085659862785,nm5AYk,01,1,R4,CGv1
178,178,0.44561,0.0,0.1924062677198637,nm5AYk,01,1,R4,CGv1
179,179,0.448105,0.0,0.0962042829931392,nm5AYk,01,1,R4,CGv1
180,180,0.4506,0.0,0.1122383301586625,nm5AYk,01,1,R4,CGv1
181,181,0.453095,0.0,0.1122383301586625,nm5AYk,01,1,R4,CGv1
182,182,0.45558998,0.0,0.1122369895032538,nm5AYk,01,1,R4,CGv1
183,183,0.458085,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
184,184,0.46058,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
185,185,0.46307498,0.0,0.0801692782166098,nm5AYk,01,1,R4,CGv1
186,186,0.46557,0.0,0.0641361886620928,nm5AYk,01,1,R4,CGv1
187,187,0.468065,0.0,0.0641361886620928,nm5AYk,01,1,R4,CGv1
188,188,0.47055998,0.0,0.0481015669299659,nm5AYk,01,1,R4,CGv1
189,189,0.473055,0.0,0.0481021414965696,nm5AYk,01,1,R4,CGv1
190,190,0.47555,0.0,0.0320680943310464,nm5AYk,01,1,R4,CGv1
191,191,0.478045,0.0,0.0,nm5AYk,01,1,R4,CGv1
192,192,0.48054,0.0,0.0481021414965696,nm5AYk,01,1,R4,CGv1
193,193,0.483035,0.0,0.0481021414965696,nm5AYk,01,1,R4,CGv1
194,194,0.48553,0.0,0.0320680943310464,nm5AYk,01,1,R4,CGv1
195,195,0.48802498,0.0,0.0160338556433219,nm5AYk,01,1,R4,CGv1
196,196,0.49052,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
197,197,0.493015,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
198,198,0.49550998,0.0,0.0,nm5AYk,01,1,R4,CGv1
199,199,0.498005,0.0,0.0160340471655232,nm5AYk,01,1,R4,CGv1
200,0,0.0015,0.0,0.1118486312500625,nm5AYk,01,2,R4,CGv1
201,1,0.003995,0.0,0.0,nm5AYk,01,2,R4,CGv1
202,2,0.00649,0.0,0.0,nm5AYk,01,2,R4,CGv1
203,3,0.008985,0.0,0.0,nm5AYk,01,2,R4,CGv1
204,4,0.01148,0.0,0.0,nm5AYk,01,2,R4,CGv1
205,5,0.013975,0.0,0.0,nm5AYk,01,2,R4,CGv1
206,6,0.016469998,0.0,0.0,nm5AYk,01,2,R4,CGv1
207,7,0.018964998,0.0,0.0,nm5AYk,01,2,R4,CGv1
208,8,0.021459999,0.0,0.0,nm5AYk,01,2,R4,CGv1
209,9,0.023954999,0.0,0.0,nm5AYk,01,2,R4,CGv1
210,10,0.026449999,0.0,0.0,nm5AYk,01,2,R4,CGv1
211,11,0.028944999,0.0,0.0,nm5AYk,01,2,R4,CGv1
212,12,0.03144,0.0,0.0,nm5AYk,01,2,R4,CGv1
213,13,0.033935,0.0,0.0,nm5AYk,01,2,R4,CGv1
214,14,0.03643,0.0,0.0,nm5AYk,01,2,R4,CGv1
215,15,0.038925,0.0,0.0,nm5AYk,01,2,R4,CGv1
216,16,0.04142,0.0,0.0,nm5AYk,01,2,R4,CGv1
217,17,0.043915,0.0,0.0,nm5AYk,01,2,R4,CGv1
218,18,0.04641,0.0,0.0,nm5AYk,01,2,R4,CGv1
219,19,0.048905,0.0,0.0,nm5AYk,01,2,R4,CGv1
220,20,0.051400002,0.0,0.0,nm5AYk,01,2,R4,CGv1
221,21,0.053895,0.0,0.0,nm5AYk,01,2,R4,CGv1
222,22,0.056390002,0.0,0.0,nm5AYk,01,2,R4,CGv1
223,23,0.058885,0.0,0.0,nm5AYk,01,2,R4,CGv1
224,24,0.061380003,0.0,0.0,nm5AYk,01,2,R4,CGv1
225,25,0.063875005,0.0,0.0,nm5AYk,01,2,R4,CGv1
226,26,0.06637,0.0,0.0,nm5AYk,01,2,R4,CGv1
227,27,0.068865,0.0,0.0,nm5AYk,01,2,R4,CGv1
228,28,0.07136,0.0,0.0,nm5AYk,01,2,R4,CGv1
229,29,0.073855,0.0,0.0,nm5AYk,01,2,R4,CGv1
230,30,0.07635,0.0,0.0,nm5AYk,01,2,R4,CGv1
231,31,0.078845,0.0,0.0,nm5AYk,01,2,R4,CGv1
232,32,0.08134,0.0,0.0,nm5AYk,01,2,R4,CGv1
233,33,0.083835,0.0,0.0,nm5AYk,01,2,R4,CGv1
234,34,0.086330004,0.0,0.0,nm5AYk,01,2,R4,CGv1
235,35,0.088825,0.0,0.0,nm5AYk,01,2,R4,CGv1
236,36,0.09132,0.0,0.0,nm5AYk,01,2,R4,CGv1
237,37,0.093815,0.0,0.0,nm5AYk,01,2,R4,CGv1
238,38,0.096310005,0.0,0.0,nm5AYk,01,2,R4,CGv1
239,39,0.098805,0.0,0.0,nm5AYk,01,2,R4,CGv1
240,40,0.1013,0.0,0.0,nm5AYk,01,2,R4,CGv1
241,41,0.103795,0.0,0.0,nm5AYk,01,2,R4,CGv1
242,42,0.10629,0.0,0.0,nm5AYk,01,2,R4,CGv1
243,43,0.108785,0.0,0.0,nm5AYk,01,2,R4,CGv1
244,44,0.11128,0.0,0.0,nm5AYk,01,2,R4,CGv1
245,45,0.113775,0.0,0.0,nm5AYk,01,2,R4,CGv1
246,46,0.11627,0.0,0.0,nm5AYk,01,2,R4,CGv1
247,47,0.118765004,0.0,0.0,nm5AYk,01,2,R4,CGv1
248,48,0.12126,0.0,0.0,nm5AYk,01,2,R4,CGv1
249,49,0.123755,0.0,0.0,nm5AYk,01,2,R4,CGv1
250,50,0.12625,0.0,0.0,nm5AYk,01,2,R4,CGv1
251,51,0.12874499,0.0,0.0,nm5AYk,01,2,R4,CGv1
252,52,0.13124,0.0,0.0,nm5AYk,01,2,R4,CGv1
253,53,0.13373499,0.0,0.0,nm5AYk,01,2,R4,CGv1
254,54,0.13622999,0.0,0.0,nm5AYk,01,2,R4,CGv1
255,55,0.138725,0.0,0.0,nm5AYk,01,2,R4,CGv1
256,56,0.14121999,0.0,0.0,nm5AYk,01,2,R4,CGv1
257,57,0.143715,0.0,0.0,nm5AYk,01,2,R4,CGv1
258,58,0.14621,0.0,0.0,nm5AYk,01,2,R4,CGv1
259,59,0.14870499,0.0,0.0,nm5AYk,01,2,R4,CGv1
260,60,0.1512,0.0,0.0,nm5AYk,01,2,R4,CGv1
261,61,0.15369499,0.0,0.0,nm5AYk,01,2,R4,CGv1
262,62,0.15619,0.0,0.0,nm5AYk,01,2,R4,CGv1
263,63,0.158685,0.0,0.0,nm5AYk,01,2,R4,CGv1
264,64,0.16117999,0.0,0.0,nm5AYk,01,2,R4,CGv1
265,65,0.163675,0.0,0.0,nm5AYk,01,2,R4,CGv1
266,66,0.16616999,0.0,0.0,nm5AYk,01,2,R4,CGv1
267,67,0.16866499,0.0,0.0,nm5AYk,01,2,R4,CGv1
268,68,0.17116,0.0,0.0,nm5AYk,01,2,R4,CGv1
269,69,0.17365499,0.0,0.0,nm5AYk,01,2,R4,CGv1
270,70,0.17615,0.0,0.0,nm5AYk,01,2,R4,CGv1
271,71,0.178645,0.0,0.0,nm5AYk,01,2,R4,CGv1
272,72,0.18113999,0.0,0.0,nm5AYk,01,2,R4,CGv1
273,73,0.183635,0.0,0.0,nm5AYk,01,2,R4,CGv1
274,74,0.18612999,0.0,0.0,nm5AYk,01,2,R4,CGv1
275,75,0.188625,0.0,0.0,nm5AYk,01,2,R4,CGv1
276,76,0.19112,0.0,0.0,nm5AYk,01,2,R4,CGv1
277,77,0.19361499,0.0,0.0,nm5AYk,01,2,R4,CGv1
278,78,0.19611,0.0,0.0,nm5AYk,01,2,R4,CGv1
279,79,0.198605,0.0,0.0,nm5AYk,01,2,R4,CGv1
280,80,0.20109999,0.0,0.0,nm5AYk,01,2,R4,CGv1
281,81,0.203595,0.014491921647199,0.0,nm5AYk,01,2,R4,CGv1
282,82,0.20608999,0.0,0.0,nm5AYk,01,2,R4,CGv1
283,83,0.208585,0.0434755052871304,0.0,nm5AYk,01,2,R4,CGv1
284,84,0.21108,0.014491921647199,0.0,nm5AYk,01,2,R4,CGv1
285,85,0.21357499,0.1304265158613912,0.0159783401069229,nm5AYk,01,2,R4,CGv1
286,86,0.21607,0.1449192164719903,0.0159784355364608,nm5AYk,01,2,R4,CGv1
287,87,0.21856499,0.1739020211485216,0.0639133604276918,nm5AYk,01,2,R4,CGv1
288,88,0.22106,0.4202632177755939,0.0319566802138459,nm5AYk,01,2,R4,CGv1
289,89,0.223555,0.8984991421263403,0.0639137421458433,nm5AYk,01,2,R4,CGv1
290,90,0.22604999,1.2173141480396514,0.0479350203207688,nm5AYk,01,2,R4,CGv1
291,91,0.228545,1.9998732432079984,0.0639133604276918,nm5AYk,01,2,R4,CGv1
292,92,0.23104,3.507045038622167,0.0798921776823042,nm5AYk,01,2,R4,CGv1
293,93,0.23353499,4.492468879670142,0.1438050609623065,nm5AYk,01,2,R4,CGv1
294,94,0.23603,5.56489791252443,0.1438059198281475,nm5AYk,01,2,R4,CGv1
295,95,0.23852499,7.709656270917792,0.1118483807484606,nm5AYk,01,2,R4,CGv1
296,96,0.24102,8.100935818501966,0.0958700406415376,nm5AYk,01,2,R4,CGv1
297,97,0.243515,10.912417000340875,0.1597843553646084,nm5AYk,01,2,R4,CGv1
298,98,0.24600999,11.071762013122544,0.1597834010692294,nm5AYk,01,2,R4,CGv1
299,99,0.248505,12.897810266007143,0.1438059198281475,nm5AYk,01,2,R4,CGv1
300,100,0.251,13.404867404360935,0.2396736701778739,nm5AYk,01,2,R4,CGv1
301,101,0.253495,13.535454818483904,0.3355471462656776,nm5AYk,01,2,R4,CGv1
302,102,0.25599,13.738341721544687,0.4953315016302861,nm5AYk,01,2,R4,CGv1
303,103,0.258485,14.28903474413825,0.511309937166747,nm5AYk,01,2,R4,CGv1
304,104,0.26097998,13.303425164544151,0.7509774998906718,nm5AYk,01,2,R4,CGv1
305,105,0.263475,13.82529325142788,0.703051163604277,nm5AYk,01,2,R4,CGv1
306,106,0.26597,13.158664855656726,1.118490487552259,nm5AYk,01,2,R4,CGv1
307,107,0.26846498,13.01359019363905,1.4220637763887192,nm5AYk,01,2,R4,CGv1
308,108,0.27096,12.231181870235988,1.821541651156536,nm5AYk,01,2,R4,CGv1
309,109,0.273455,12.448560694943971,1.8694769577659185,nm5AYk,01,2,R4,CGv1
310,110,0.27594998,12.361461509102572,2.604453882599564,nm5AYk,01,2,R4,CGv1
311,111,0.278445,12.289149556824782,2.8601399610264906,nm5AYk,01,2,R4,CGv1
312,112,0.28094,11.781932299172816,3.2276439783650903,nm5AYk,01,2,R4,CGv1
313,113,0.283435,12.433920251828848,4.2342348398091065,nm5AYk,01,2,R4,CGv1
314,114,0.28593,11.289206963168049,4.410048208063193,nm5AYk,01,2,R4,CGv1
315,115,0.288425,10.984876608576869,5.88006427741759,nm5AYk,01,2,R4,CGv1
316,116,0.29092,10.82546547045768,6.599093876558328,nm5AYk,01,2,R4,CGv1
317,117,0.29341498,9.680488028230384,7.669557445691967,nm5AYk,01,2,R4,CGv1
318,118,0.29591,9.840014798448143,8.74020423844408,nm5AYk,01,2,R4,CGv1
319,119,0.298405,9.0574510294994,9.10770825578268,nm5AYk,01,2,R4,CGv1
320,120,0.30089998,8.897933606786612,10.098250636827755,nm5AYk,01,2,R4,CGv1
321,121,0.303395,8.158951887373057,10.721530244965225,nm5AYk,01,2,R4,CGv1
322,122,0.30589,7.927081141017873,11.280775488741355,nm5AYk,01,2,R4,CGv1
323,123,0.30838498,7.231382524082279,11.775966328072876,nm5AYk,01,2,R4,CGv1
324,124,0.31088,6.92713854736114,12.207524749856082,nm5AYk,01,2,R4,CGv1
325,125,0.313375,6.043131326881999,14.077001707622,nm5AYk,01,2,R4,CGv1
326,126,0.31587,5.709748926830496,13.837159891602592,nm5AYk,01,2,R4,CGv1
327,127,0.318365,5.11564834146126,14.013087965476158,nm5AYk,01,2,R4,CGv1
328,128,0.32086,4.36206841580691,14.636246951398132,nm5AYk,01,2,R4,CGv1
329,129,0.323355,3.753407706624551,13.965152658866776,nm5AYk,01,2,R4,CGv1
330,130,0.32584998,3.608445387768512,13.821181646924067,nm5AYk,01,2,R4,CGv1
331,131,0.328345,2.782448956262215,13.230144624189576,nm5AYk,01,2,R4,CGv1
332,132,0.33084,2.8838924077926085,12.750791558095752,nm5AYk,01,2,R4,CGv1
333,133,0.33333498,2.2607127730597907,13.469660263996518,nm5AYk,01,2,R4,CGv1
334,134,0.33583,1.7100467543694862,12.70285625148637,nm5AYk,01,2,R4,CGv1
335,135,0.338325,1.4057163997783064,12.015783523418554,nm5AYk,01,2,R4,CGv1
336,136,0.34081998,1.4201913574349967,10.977054094146627,nm5AYk,01,2,R4,CGv1
337,137,0.343315,1.086894123539928,10.018479081360947,nm5AYk,01,2,R4,CGv1
338,138,0.34581,1.115877966834326,9.571082886340044,nm5AYk,01,2,R4,CGv1
339,139,0.348305,0.9129801583510692,9.379229626294135,nm5AYk,01,2,R4,CGv1
340,140,0.3508,0.7680718473015489,9.47521227312128,nm5AYk,01,2,R4,CGv1
341,141,0.353295,0.6521364741239567,7.733562799647047,nm5AYk,01,2,R4,CGv1
342,142,0.35579,0.4927253360047672,6.774856667459397,nm5AYk,01,2,R4,CGv1
343,143,0.35828498,0.3912772107218868,6.614993296909322,nm5AYk,01,2,R4,CGv1
344,144,0.36078,0.405773806121573,5.656366179907138,nm5AYk,01,2,R4,CGv1
