,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
50,22,12,0.30187512,0.248647928,0.359973907,0.000688661,303,6530.172363,116.130363,98.95214521,-95.56162997,Left-Putamen,iFhlup,1,2,R4,CGv2,UBC,Left,Putamen
51,7,13,0.277368455,0.251160234,0.306785136,0.000222753,66,1422.413696,109.9242424,102.9545455,-96.96970179,Left-Pallidum,iFhlup,1,2,R4,CGv2,UBC,Left,Pallidum
52,27,14,0.412012568,0.327498734,0.541624188,0.002749015,58,1250,90.73275862,104.7844828,-98.69203808,3rd-Ventricle,iFhlup,1,2,R4,CGv2,UBC,,None
53,19,15,0.382893827,0.316437244,0.466576695,0.00129715,79,1702.586182,86.99367089,137.8164557,-123.9633392,4th-Ventricle,iFhlup,1,2,R4,CGv2,UBC,,None
54,28,16,0.301138301,0.257395148,0.409248888,0.000476894,783,16875,87.13601533,123.5121328,-122.2750738,Brain-Stem,iFhlup,1,2,R4,CGv2,UBC,,None
55,1,17,0.342017864,0.289806068,0.406052381,0.000769308,220,4741.379395,114.0340909,120.9204545,-107.8840172,Left-Hippocampus,iFhlup,1,2,R4,CGv2,UBC,Left,Hippocampus
56,11,18,0.37251468,0.309006184,0.398844302,0.000361715,69,1487.06897,113.2608696,103.0072464,-113.1934078,Left-Amygdala,iFhlup,1,2,R4,CGv2,UBC,Left,Amygdala
57,32,24,0.363178964,0,0.741563261,0.004978968,16767,361357.75,86.7058806,110.2609292,-86.83354295,CSF,iFhlup,1,2,R4,CGv2,UBC,,None
58,35,26,0.343159142,0.314093709,0.390154898,0.000335667,40,862.0689697,103.5,87,-102.4137978,Left-Accumbens-area,iFhlup,1,2,R4,CGv2,UBC,Left,Accumbens-area
59,9,28,0.299581058,0.269162714,0.388411641,0.000496604,160,3448.275879,100.953125,113,-103.728453,Left-VentralDC,iFhlup,1,2,R4,CGv2,UBC,Left,VentralDC
60,2,30,0.350037992,0.34078154,0.355634242,3.79E-05,5,107.7586212,118.5,100.5,-103.4482806,Left-vessel,iFhlup,1,2,R4,CGv2,UBC,Left,vessel
61,15,31,0.33138294,0.287257224,0.40308553,0.000906056,37,797.4137573,105.6081081,123.1081081,-90.4007505,Left-choroid-plexus,iFhlup,1,2,R4,CGv2,UBC,Left,choroid-plexus
62,21,41,0.290711953,0.228011459,0.40555957,0.000753863,9670,208405.1719,67.51680455,110.1551189,-78.15355504,Right-Cerebral-White-Matter,iFhlup,1,2,R4,CGv2,UBC,Right,Cerebral-White-Matter
63,8,42,0.331138761,0,0.553547561,0.000928773,8285,178556.0313,63.10561255,108.9260712,-84.20244817,Right-Cerebral-Cortex,iFhlup,1,2,R4,CGv2,UBC,Right,Cerebral-Cortex
64,26,43,0.357300466,0.27362445,0.842737854,0.005419355,509,10969.82715,80.80058939,100.9626719,-83.41576279,Right-Lateral-Ventricle,iFhlup,1,2,R4,CGv2,UBC,Right,Lateral-Ventricle
65,18,44,0.35487092,0.308003843,0.381453902,0.000419788,19,409.4827576,61.97368421,99.47368421,-110.8892968,Right-Inf-Lat-Vent,iFhlup,1,2,R4,CGv2,UBC,Right,Inf-Lat-Vent
66,0,46,0.310867299,0.267884403,0.379118711,0.000470851,870,18750,69.06321839,144.6925287,-124.3004404,Right-Cerebellum-White-Matter,iFhlup,1,2,R4,CGv2,UBC,Right,Cerebellum-White-Matter
67,6,47,0.333218334,0,0.463124752,0.000960981,1754,37801.72266,66.36117446,151.7217788,-127.3699567,Right-Cerebellum-Cortex,iFhlup,1,2,R4,CGv2,UBC,Right,Cerebellum-Cortex
68,4,49,0.296483917,0.263088703,0.378610492,0.000396975,262,5646.551758,79.67557252,111.1927481,-89.94472723,Right-Thalamus,iFhlup,1,2,R4,CGv2,UBC,Right,Thalamus
69,33,50,0.311741595,0.258591622,0.377248466,0.000659341,122,2629.310303,81.00409836,85.36885246,-85.95252055,Right-Caudate,iFhlup,1,2,R4,CGv2,UBC,Right,Caudate
70,23,51,0.300287384,0.256563783,0.354680419,0.000459314,259,5581.896484,68.83204633,90.95559846,-92.7572942,Right-Putamen,iFhlup,1,2,R4,CGv2,UBC,Right,Putamen
71,39,52,0.283523099,0.260342807,0.309726477,0.000156897,62,1336.206909,72.2983871,96.93548387,-94.27141754,Right-Pallidum,iFhlup,1,2,R4,CGv2,UBC,Right,Pallidum
72,31,53,0.340771657,0.290671378,0.409508437,0.000548338,209,4504.310059,63.9354067,111.5430622,-105.9561175,Right-Hippocampus,iFhlup,1,2,R4,CGv2,UBC,Right,Hippocampus
73,20,54,0.365703872,0.322249204,0.405199736,0.000398906,69,1487.06897,69.16666667,96.01449275,-110.0949571,Right-Amygdala,iFhlup,1,2,R4,CGv2,UBC,Right,Amygdala
74,25,58,0.353161247,0.32246083,0.386607498,0.000292932,24,517.241333,85.41666667,82.70833333,-100.2873611,Head-ExtraCerebral,iFhlup,1,2,R4,CGv2,UBC,,None
75,14,60,0.296550057,0.270560563,0.376469314,0.00028314,150,3232.758545,78.98333333,108.6166667,-103.057476,Right-VentralDC,iFhlup,1,2,R4,CGv2,UBC,Right,VentralDC
