;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
69;2;53;0.331746305;0.279365003;0.414870501;0.000885496;160;3448.275879;68.953125;114.40625;-102.0474185;Right-Hippocampus;a3b8Im;1;1;R4;LLRv1;Right;Hippocampus
70;17;54;0.356166103;0.302904636;0.39335534;0.000291786;67;1443.965454;69.58955224;97.94776119;-106.742156;Right-Amygdala;a3b8Im;1;1;R4;LLRv1;Right;Amygdala
71;12;58;0.35460382;0.321952671;0.413210154;0.000630378;22;474.1379089;80.11363636;81.70454545;-94.35737163;Head-ExtraCerebral;a3b8Im;1;1;R4;LLRv1;;None
72;36;60;0.284499177;0.259336829;0.389083266;0.000447946;162;3491.37915;81.2654321;107.3148148;-97.67986858;Right-VentralDC;a3b8Im;1;1;R4;LLRv1;Right;VentralDC
73;29;63;0.336965687;0.298283607;0.409333825;0.00090174;31;668.1034546;77.33870968;116.0483871;-86.20690155;Right-choroid-plexus;a3b8Im;1;1;R4;LLRv1;Right;choroid-plexus
74;26;77;0.266492517;0.243418276;0.306688905;0.000254674;34;732.758606;102.2058824;98.16176471;-71.60243932;WM-hypointensities;a3b8Im;1;1;R4;LLRv1;;None
75;6;165;0.142659235;0;0.768033683;0.027656542;13291;286443.9688;95.81464901;112.2974193;-82.71763353;;a3b8Im;1;1;R4;LLRv1;;None
76;32;258;0.007562941;0;0.762275457;0.002273557;36598;788750;91.91561014;104.9525247;-98.76260911;;a3b8Im;1;1;R4;LLRv1;;None
77;38;259;0;0;0;0;479;10323.27539;83.25678497;38.54906054;-116.6654713;;a3b8Im;1;1;R4;LLRv1;;None
78;27;0;0.000428439;0;0.450246274;0.000144297;228840;4931896.5;0;0;0;Unknown;0GVLq6;1;1;R4;CGv1;;None
79;22;2;0.287801449;0.229844719;0.434272826;0.000985576;10582;228060.3438;110.7654508;113.8237101;-87.39825445;Left-Cerebral-White-Matter;0GVLq6;1;1;R4;CGv1;Left;Cerebral-White-Matter
