,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
27,32,50,0.321435696,0.263232023,0.405580938,0.000897776,114,2456.896484,79.78070175,75.67982456,-98.8505795,Right-Caudate,B120a9,1,1,R4,CGv2,Leiden,Right,Caudate
28,2,51,0.304408158,0.264668822,0.354277939,0.000426626,241,5193.965332,67.83195021,78.9626556,-106.86794,Right-Putamen,B120a9,1,1,R4,CGv2,Leiden,Right,Putamen
29,4,52,0.290969771,0.264897525,0.309663624,0.000121925,52,1120.689575,70.09615385,85.86538462,-108.0238773,Right-Pallidum,B120a9,1,1,R4,CGv2,Leiden,Right,Pallidum
30,31,53,0.349564915,0.311935067,0.403559923,0.000399102,165,3556.034424,58.86363636,99.66666667,-117.4503702,Right-Hippocampus,B120a9,1,1,R4,CGv2,Leiden,Right,Hippocampus
31,21,54,0.365395666,0.330408365,0.398629755,0.00031038,63,1357.758545,65.1984127,86.78571429,-122.769572,Right-Amygdala,B120a9,1,1,R4,CGv2,Leiden,Right,Amygdala
32,23,58,0.362727604,0.334825426,0.409617931,0.000318635,22,474.1379089,83.18181818,74.54545455,-114.7335468,Head-ExtraCerebral,B120a9,1,1,R4,CGv2,Leiden,,None
33,11,60,0.313154967,0.281823844,0.399150431,0.000388773,130,2801.724121,74.92307692,98.25,-114.8010655,Right-VentralDC,B120a9,1,1,R4,CGv2,Leiden,Right,VentralDC
34,34,63,0.346523984,0.291443408,0.509315908,0.001345392,43,926.7241211,63.19767442,100.2906977,-105.6936695,Right-choroid-plexus,B120a9,1,1,R4,CGv2,Leiden,Right,choroid-plexus
35,8,77,0.290697202,0.28077516,0.305632263,3.09E-05,20,431.0344849,87.125,95.875,-95.68966001,WM-hypointensities,B120a9,1,1,R4,CGv2,Leiden,,None
36,14,165,0.065253207,0,0.652604282,0.016819158,17222,371163.7813,90.21571246,102.0552201,-99.64820936,,B120a9,1,1,R4,CGv2,Leiden,,None
37,17,258,0.038878431,0,2.250958204,0.010271557,42754,921422.375,86.91677972,94.67517659,-117.8242694,,B120a9,1,1,R4,CGv2,Leiden,,None
38,3,259,0,0,0,0,576,12413.79297,96.97916667,32.265625,-136.8534524,,B120a9,1,1,R4,CGv2,Leiden,,None
39,23,0,0.006649207,0,10,0.007485573,244040,5259482.5,0,0,0,Unknown,B120a9,1,2,R4,CGv2,Leiden,,None
40,31,2,0.306171971,0,0.45190686,0.00090982,9577,206400.8594,114.1680589,108.4293098,-94.95775204,Left-Cerebral-White-Matter,B120a9,1,2,R4,CGv2,Leiden,Left,Cerebral-White-Matter
41,35,3,0.340008197,0,0.56685102,0.002671444,9164,197500,115.5467045,111.8368071,-99.78213575,Left-Cerebral-Cortex,B120a9,1,2,R4,CGv2,Leiden,Left,Cerebral-Cortex
42,37,4,0.384441851,0.267113805,0.846801639,0.007944874,635,13685.34473,101.2283465,100.2401575,-98.58268196,Left-Lateral-Ventricle,B120a9,1,2,R4,CGv2,Leiden,Left,Lateral-Ventricle
43,39,5,0.368918123,0.287935048,0.428584456,0.001012009,15,323.2758484,111.3333333,107.6666667,-123.9080503,Left-Inf-Lat-Vent,B120a9,1,2,R4,CGv2,Leiden,Left,Inf-Lat-Vent
44,27,7,0.324629998,0.276566118,0.43587631,0.000542957,768,16551.72266,92.08658854,139.7135417,-137.0061105,Left-Cerebellum-White-Matter,B120a9,1,2,R4,CGv2,Leiden,Left,Cerebellum-White-Matter
45,34,8,0.33074787,0,0.513773322,0.001433392,2207,47564.65234,95.0668328,149.1447667,-141.6980495,Left-Cerebellum-Cortex,B120a9,1,2,R4,CGv2,Leiden,Left,Cerebellum-Cortex
46,11,10,0.319754678,0.266866505,0.445170283,0.000699386,233,5021.551758,97.82188841,107.360515,-104.2326523,Left-Thalamus,B120a9,1,2,R4,CGv2,Leiden,Left,Thalamus
47,10,11,0.331588268,0.266682565,0.423273087,0.000740031,94,2025.862061,105.5319149,83.72340426,-103.5216481,Left-Caudate,B120a9,1,2,R4,CGv2,Leiden,Left,Caudate
48,5,12,0.312507545,0.270598739,0.371419966,0.000391776,278,5991.378906,113.3543165,92.22122302,-111.9449314,Left-Putamen,B120a9,1,2,R4,CGv2,Leiden,Left,Putamen
49,26,13,0.28910052,0.268016905,0.318496168,0.000159201,52,1120.689575,106.7788462,96.44230769,-111.4721531,Left-Pallidum,B120a9,1,2,R4,CGv2,Leiden,Left,Pallidum
50,12,14,0.487144962,0.34589529,0.693100274,0.00731193,75,1616.379272,87.83333333,98.56666667,-110.7126483,3rd-Ventricle,B120a9,1,2,R4,CGv2,Leiden,,None
51,28,15,0.381750136,0.318773419,0.45631966,0.000971668,90,1939.655151,78.86111111,125.8888889,-133.9846785,4th-Ventricle,B120a9,1,2,R4,CGv2,Leiden,,None
52,21,16,0.322985338,0.279603243,0.448761761,0.000480915,615,13254.30957,80.12601626,114.5325203,-133.9388884,Brain-Stem,B120a9,1,2,R4,CGv2,Leiden,,None
53,14,17,0.356870573,0.285927117,0.413775116,0.000890007,164,3534.482666,107.8810976,115.3506098,-121.089155,Left-Hippocampus,B120a9,1,2,R4,CGv2,Leiden,Left,Hippocampus
54,3,18,0.368226105,0.309984177,0.420765311,0.000712287,51,1099.137939,107.4019608,100.0490196,-125.2873607,Left-Amygdala,B120a9,1,2,R4,CGv2,Leiden,Left,Amygdala
55,16,24,0.363870265,0,1.186416268,0.013513028,16012,345086.1875,84.48085811,101.9920997,-99.0188441,CSF,B120a9,1,2,R4,CGv2,Leiden,,None
56,18,26,0.35902018,0.330823898,0.406275064,0.000352001,25,538.7930908,100.6,80.6,-117.6551769,Left-Accumbens-area,B120a9,1,2,R4,CGv2,Leiden,Left,Accumbens-area
57,19,28,0.31506047,0.274055004,0.410081029,0.000581963,140,3017.241211,96.375,106,-116.477837,Left-VentralDC,B120a9,1,2,R4,CGv2,Leiden,Left,VentralDC
58,32,31,0.347384403,0.289557248,0.453806549,0.001489163,29,625,104.3103448,117.0689655,-106.3020261,Left-choroid-plexus,B120a9,1,2,R4,CGv2,Leiden,Left,choroid-plexus
59,4,41,0.305138725,0.2435247,0.428556412,0.000717279,9512,205000,65.04809714,95.00236543,-89.13278822,Right-Cerebral-White-Matter,B120a9,1,2,R4,CGv2,Leiden,Right,Cerebral-White-Matter
60,25,42,0.338554801,0,0.514193773,0.002043394,8557,184418.0938,59.9690312,94.7636438,-93.32629954,Right-Cerebral-Cortex,B120a9,1,2,R4,CGv2,Leiden,Right,Cerebral-Cortex
