,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
68,26,49,0.310466881,0.257656783,0.426095128,0.001055437,157,3383.620605,82.1656051,109.1719745,-86.73402651,Right-Thalamus,TlVfev,1,2,R4,LLRv1,Cubric,Right,Thalamus
69,29,50,0.283439011,0.239991471,0.564982235,0.002492516,87,1875,81.43678161,85.8908046,-80.97503481,Right-Caudate,TlVfev,1,2,R4,LLRv1,Cubric,Right,Caudate
70,32,51,0.261422696,0.234144405,0.348099887,0.00047536,146,3146.551514,71.55821918,92.00342466,-87.60038287,Right-Putamen,TlVfev,1,2,R4,LLRv1,Cubric,Right,Putamen
71,1,52,0.285058624,0.240110859,0.420119941,0.001665024,39,840.5172119,75.44871795,95.76923077,-88.94783873,Right-Pallidum,TlVfev,1,2,R4,LLRv1,Cubric,Right,Pallidum
72,31,53,0.282754812,0.247948602,0.406731725,0.001058194,96,2068.965332,69.11458333,108.1510417,-100.0000048,Right-Hippocampus,TlVfev,1,2,R4,LLRv1,Cubric,Right,Hippocampus
73,20,54,0.269262845,0.24964945,0.296429068,0.000140294,39,840.5172119,73.20512821,93.3974359,-100.2652568,Right-Amygdala,TlVfev,1,2,R4,LLRv1,Cubric,Right,Amygdala
74,25,58,0.444241859,0.348257333,0.578123868,0.004367889,16,344.8275757,85.3125,82.5,-90.73276354,Head-ExtraCerebral,TlVfev,1,2,R4,LLRv1,Cubric,,None
75,18,60,0.307856282,0.255414844,0.423474103,0.001196374,97,2090.51709,82.21649485,106.5206186,-95.76964579,Right-VentralDC,TlVfev,1,2,R4,LLRv1,Cubric,Right,VentralDC
76,37,62,0.267832726,0.261461914,0.274338186,3.71E-05,4,86.20689392,68.75,91.25,-93.10345316,,TlVfev,1,2,R4,LLRv1,Cubric,,None
77,40,63,0.288917938,0.243836954,0.420304626,0.001830455,26,560.3447876,77.5,109.9038462,-87.40053548,Right-choroid-plexus,TlVfev,1,2,R4,LLRv1,Cubric,Right,choroid-plexus
78,6,77,0.255302725,0.241717279,0.316697001,0.000323166,24,517.241333,101.1458333,98.54166667,-73.99425808,WM-hypointensities,TlVfev,1,2,R4,LLRv1,Cubric,,None
79,27,165,0.225130232,0,0.762044609,0.027470596,10458,225387.9219,96.24258941,114.600306,-85.91146694,,TlVfev,1,2,R4,LLRv1,Cubric,,None
80,10,258,0.156408518,0,0.863265634,0.030484895,28917,623211.1875,93.62952588,104.0584258,-96.75516495,,TlVfev,1,2,R4,LLRv1,Cubric,,None
81,5,259,0.299115517,0.231749475,0.3967112,0.001385484,327,7047.413574,97.88990826,38.74617737,-102.5519398,,TlVfev,1,2,R4,LLRv1,Cubric,,None
82,22,0,0.000372795,0,0.475509107,0.00012861,224305,4834159.5,0,0,0,Unknown,FTdBmY,1,1,R4,LLRv1,Cubric,,None
83,12,2,0.294132193,0.226099327,0.513780951,0.000787089,11314,243836.2031,115.4973926,108.6054888,-105.2736053,Left-Cerebral-White-Matter,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Cerebral-White-Matter
84,33,3,0.338053479,0,0.716615081,0.001601917,10709,230797.4063,118.8880848,109.0764777,-112.0533532,Left-Cerebral-Cortex,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Cerebral-Cortex
85,8,4,1.284700378,0.258478582,10,4.742839643,1065,22952.58594,100.8732394,105.3333333,-108.9072411,Left-Lateral-Ventricle,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Lateral-Ventricle
86,28,7,0.304759848,0.2492771,0.431805998,0.00068556,782,16853.44727,104.9424552,139.3222506,-149.0034434,Left-Cerebellum-White-Matter,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Cerebellum-White-Matter
87,27,8,0.327827999,0,0.636760116,0.001763041,2426,52284.48047,109.9742374,149.1848722,-154.0879022,Left-Cerebellum-Cortex,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Cerebellum-Cortex
88,5,10,0.345020489,0.269139051,0.733900249,0.004802211,261,5625,98.66858238,107.940613,-118.2322676,Left-Thalamus,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Thalamus
89,16,11,0.372405911,0.269453675,0.632138789,0.004376054,116,2500,101.012931,83.27586207,-117.7764611,Left-Caudate,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Caudate
90,11,12,0.30819046,0.267244816,0.341516554,0.000244522,261,5625,110.9099617,90.24904215,-124.4153829,Left-Putamen,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Putamen
91,20,13,0.286156528,0.268231183,0.311407298,9.62E-05,60,1293.103394,106.25,95.66666667,-125.0574756,Left-Pallidum,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Pallidum
92,30,14,0.518305472,0.319618881,1.105781674,0.033370094,54,1163.793091,87.17592593,100.1851852,-126.309072,3rd-Ventricle,FTdBmY,1,1,R4,LLRv1,Cubric,,None
93,2,15,0.408624864,0.265005469,0.732443094,0.009137434,65,1400.862061,87.19230769,129,-149.4429748,4th-Ventricle,FTdBmY,1,1,R4,LLRv1,Cubric,,None
