,Unnamed: 0,Pos,WM,GM,sub,ses,run,acq,rec
157,157,0.393215,0.0451583659508291,0.8482604804160504,a3b8Im,01,1,R4,CGv1
158,158,0.39571,0.0451583659508291,0.7422279203640441,a3b8Im,01,1,R4,CGv1
159,159,0.39820498,0.0225789132733997,0.8482503481822632,a3b8Im,01,1,R4,CGv1
160,160,0.4007,0.0225791829754145,0.6892116403380409,a3b8Im,01,1,R4,CGv1
161,161,0.403195,0.0,0.9808011804810582,a3b8Im,01,1,R4,CGv1
162,162,0.40568998,0.0451578265467995,0.5566642909946102,a3b8Im,01,1,R4,CGv1
163,163,0.408185,0.0,0.371113960182022,a3b8Im,01,1,R4,CGv1
164,164,0.41068,0.0,0.371113960182022,a3b8Im,01,1,R4,CGv1
165,165,0.413175,0.0451578265467995,0.3711095273297402,a3b8Im,01,1,R4,CGv1
166,166,0.41567,0.0451583659508291,0.2915895401430173,a3b8Im,01,1,R4,CGv1
167,167,0.418165,0.0,0.185556980091011,a3b8Im,01,1,R4,CGv1
168,168,0.42066,0.0451583659508291,0.1590488400780094,a3b8Im,01,1,R4,CGv1
169,169,0.42315498,0.0,0.0795234701420871,a3b8Im,01,1,R4,CGv1
170,170,0.42565,0.0225791829754145,0.1060325600520063,a3b8Im,01,1,R4,CGv1
171,171,0.428145,0.0,0.1325407000650078,a3b8Im,01,1,R4,CGv1
172,172,0.43063998,0.0,0.0530156467613914,a3b8Im,01,1,R4,CGv1
173,173,0.433135,0.0,0.0530162800260031,a3b8Im,01,1,R4,CGv1
174,174,0.43563,0.0,0.0530162800260031,a3b8Im,01,1,R4,CGv1
175,175,0.43812498,0.0,0.0265078233806957,a3b8Im,01,1,R4,CGv1
176,176,0.44062,0.0,0.0265081400130015,a3b8Im,01,1,R4,CGv1
177,177,0.443115,0.0,0.0,a3b8Im,01,1,R4,CGv1
178,178,0.44561,0.0,0.0265078233806957,a3b8Im,01,1,R4,CGv1
179,179,0.448105,0.0,0.0,a3b8Im,01,1,R4,CGv1
180,180,0.4506,0.0,0.0530162800260031,a3b8Im,01,1,R4,CGv1
181,181,0.453095,0.0,0.0,a3b8Im,01,1,R4,CGv1
182,182,0.45558998,0.0,0.0,a3b8Im,01,1,R4,CGv1
183,183,0.458085,0.0,0.0530162800260031,a3b8Im,01,1,R4,CGv1
184,184,0.46058,0.0,0.0,a3b8Im,01,1,R4,CGv1
185,185,0.46307498,0.0,0.0,a3b8Im,01,1,R4,CGv1
186,186,0.46557,0.0,0.0265081400130015,a3b8Im,01,1,R4,CGv1
187,187,0.468065,0.0,0.0,a3b8Im,01,1,R4,CGv1
188,188,0.47055998,0.0,0.0,a3b8Im,01,1,R4,CGv1
189,189,0.473055,0.0,0.0,a3b8Im,01,1,R4,CGv1
190,190,0.47555,0.0,0.0530162800260031,a3b8Im,01,1,R4,CGv1
191,191,0.478045,0.0,0.0,a3b8Im,01,1,R4,CGv1
192,192,0.48054,0.0,0.0,a3b8Im,01,1,R4,CGv1
193,193,0.483035,0.0,0.0265081400130015,a3b8Im,01,1,R4,CGv1
194,194,0.48553,0.0,0.0,a3b8Im,01,1,R4,CGv1
195,195,0.48802498,0.0,0.0265078233806957,a3b8Im,01,1,R4,CGv1
196,196,0.49052,0.0,0.0,a3b8Im,01,1,R4,CGv1
197,197,0.493015,0.0,0.0,a3b8Im,01,1,R4,CGv1
198,198,0.49550998,0.0,0.0,a3b8Im,01,1,R4,CGv1
199,199,0.498005,0.0,0.0,a3b8Im,01,1,R4,CGv1
200,0,0.0015,0.0,0.0,a3b8Im,01,1,R4,LLRv1
201,1,0.003995,0.0,0.0,a3b8Im,01,1,R4,LLRv1
202,2,0.00649,0.0,0.0,a3b8Im,01,1,R4,LLRv1
203,3,0.008985,0.0,0.0,a3b8Im,01,1,R4,LLRv1
204,4,0.01148,0.0,0.0,a3b8Im,01,1,R4,LLRv1
205,5,0.013975,0.0,0.0,a3b8Im,01,1,R4,LLRv1
206,6,0.016469998,0.0,0.0,a3b8Im,01,1,R4,LLRv1
207,7,0.018964998,0.0,0.0,a3b8Im,01,1,R4,LLRv1
208,8,0.021459999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
209,9,0.023954999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
210,10,0.026449999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
211,11,0.028944999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
212,12,0.03144,0.0,0.0,a3b8Im,01,1,R4,LLRv1
213,13,0.033935,0.0,0.0,a3b8Im,01,1,R4,LLRv1
214,14,0.03643,0.0,0.0,a3b8Im,01,1,R4,LLRv1
215,15,0.038925,0.0,0.0,a3b8Im,01,1,R4,LLRv1
216,16,0.04142,0.0,0.0,a3b8Im,01,1,R4,LLRv1
217,17,0.043915,0.0,0.0,a3b8Im,01,1,R4,LLRv1
218,18,0.04641,0.0,0.0,a3b8Im,01,1,R4,LLRv1
219,19,0.048905,0.0,0.0,a3b8Im,01,1,R4,LLRv1
220,20,0.051400002,0.0,0.0,a3b8Im,01,1,R4,LLRv1
221,21,0.053895,0.0,0.0,a3b8Im,01,1,R4,LLRv1
222,22,0.056390002,0.0,0.0,a3b8Im,01,1,R4,LLRv1
223,23,0.058885,0.0,0.0,a3b8Im,01,1,R4,LLRv1
224,24,0.061380003,0.0,0.0,a3b8Im,01,1,R4,LLRv1
225,25,0.063875005,0.0,0.0,a3b8Im,01,1,R4,LLRv1
226,26,0.06637,0.0,0.0,a3b8Im,01,1,R4,LLRv1
227,27,0.068865,0.0,0.0,a3b8Im,01,1,R4,LLRv1
228,28,0.07136,0.0,0.0,a3b8Im,01,1,R4,LLRv1
229,29,0.073855,0.0,0.0,a3b8Im,01,1,R4,LLRv1
230,30,0.07635,0.0,0.0,a3b8Im,01,1,R4,LLRv1
231,31,0.078845,0.0,0.0,a3b8Im,01,1,R4,LLRv1
232,32,0.08134,0.0,0.0,a3b8Im,01,1,R4,LLRv1
233,33,0.083835,0.0,0.0,a3b8Im,01,1,R4,LLRv1
234,34,0.086330004,0.0,0.0,a3b8Im,01,1,R4,LLRv1
235,35,0.088825,0.0,0.0,a3b8Im,01,1,R4,LLRv1
236,36,0.09132,0.0,0.0,a3b8Im,01,1,R4,LLRv1
237,37,0.093815,0.0,0.0,a3b8Im,01,1,R4,LLRv1
238,38,0.096310005,0.0,0.0,a3b8Im,01,1,R4,LLRv1
239,39,0.098805,0.0,0.0,a3b8Im,01,1,R4,LLRv1
240,40,0.1013,0.0,0.0,a3b8Im,01,1,R4,LLRv1
241,41,0.103795,0.0,0.0,a3b8Im,01,1,R4,LLRv1
242,42,0.10629,0.0,0.0,a3b8Im,01,1,R4,LLRv1
243,43,0.108785,0.0,0.0,a3b8Im,01,1,R4,LLRv1
244,44,0.11128,0.0,0.0,a3b8Im,01,1,R4,LLRv1
245,45,0.113775,0.0,0.0,a3b8Im,01,1,R4,LLRv1
246,46,0.11627,0.0,0.0,a3b8Im,01,1,R4,LLRv1
247,47,0.118765004,0.0,0.0,a3b8Im,01,1,R4,LLRv1
248,48,0.12126,0.0,0.0,a3b8Im,01,1,R4,LLRv1
249,49,0.123755,0.0,0.0,a3b8Im,01,1,R4,LLRv1
250,50,0.12625,0.0,0.0,a3b8Im,01,1,R4,LLRv1
251,51,0.12874499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
252,52,0.13124,0.0,0.0,a3b8Im,01,1,R4,LLRv1
253,53,0.13373499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
254,54,0.13622999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
255,55,0.138725,0.0,0.0,a3b8Im,01,1,R4,LLRv1
256,56,0.14121999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
257,57,0.143715,0.0,0.0,a3b8Im,01,1,R4,LLRv1
258,58,0.14621,0.0,0.0,a3b8Im,01,1,R4,LLRv1
259,59,0.14870499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
260,60,0.1512,0.0,0.0,a3b8Im,01,1,R4,LLRv1
261,61,0.15369499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
262,62,0.15619,0.0,0.0,a3b8Im,01,1,R4,LLRv1
263,63,0.158685,0.0,0.0,a3b8Im,01,1,R4,LLRv1
264,64,0.16117999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
265,65,0.163675,0.0,0.0,a3b8Im,01,1,R4,LLRv1
266,66,0.16616999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
267,67,0.16866499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
268,68,0.17116,0.0,0.0,a3b8Im,01,1,R4,LLRv1
269,69,0.17365499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
270,70,0.17615,0.0,0.0,a3b8Im,01,1,R4,LLRv1
271,71,0.178645,0.0,0.0,a3b8Im,01,1,R4,LLRv1
272,72,0.18113999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
273,73,0.183635,0.0,0.0,a3b8Im,01,1,R4,LLRv1
274,74,0.18612999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
275,75,0.188625,0.0,0.0,a3b8Im,01,1,R4,LLRv1
276,76,0.19112,0.0,0.0,a3b8Im,01,1,R4,LLRv1
277,77,0.19361499,0.0,0.0,a3b8Im,01,1,R4,LLRv1
278,78,0.19611,0.0,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
279,79,0.198605,0.0,0.0257850667136247,a3b8Im,01,1,R4,LLRv1
280,80,0.20109999,0.0,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
281,81,0.203595,0.0,0.0,a3b8Im,01,1,R4,LLRv1
282,82,0.20608999,0.0,0.0,a3b8Im,01,1,R4,LLRv1
283,83,0.208585,0.0,0.0,a3b8Im,01,1,R4,LLRv1
284,84,0.21108,0.0,0.0,a3b8Im,01,1,R4,LLRv1
285,85,0.21357499,0.0,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
286,86,0.21607,0.0,0.0515701334272495,a3b8Im,01,1,R4,LLRv1
287,87,0.21856499,0.0,0.0515698254300122,a3b8Im,01,1,R4,LLRv1
288,88,0.22106,0.0218825444006363,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
289,89,0.223555,0.0,0.0,a3b8Im,01,1,R4,LLRv1
290,90,0.22604999,0.0218825444006363,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
291,91,0.228545,0.131295266403818,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
292,92,0.23104,0.3282401263894276,0.0,a3b8Im,01,1,R4,LLRv1
293,93,0.23353499,1.094127220031817,0.1031396508600245,a3b8Im,01,1,R4,LLRv1
294,94,0.23603,2.122619483984965,0.1289253335681239,a3b8Im,01,1,R4,LLRv1
295,95,0.23852499,3.523089648502451,0.0257849127150061,a3b8Im,01,1,R4,LLRv1
296,96,0.24102,6.411585509386447,0.1289245635750306,a3b8Im,01,1,R4,LLRv1
297,97,0.243515,8.97189678797769,0.1289253335681239,a3b8Im,01,1,R4,LLRv1
298,98,0.24600999,10.1753831462959,0.1804943890050428,a3b8Im,01,1,R4,LLRv1
299,99,0.248505,11.838527225112024,0.2320656004226231,a3b8Im,01,1,R4,LLRv1
300,100,0.251,15.4052192519845,0.3867713807734039,a3b8Im,01,1,R4,LLRv1
301,101,0.253495,16.71836377076818,0.6446266678406198,a3b8Im,01,1,R4,LLRv1
302,102,0.25599,17.287313323176523,0.6704117345542446,a3b8Im,01,1,R4,LLRv1
303,103,0.258485,17.48425739901018,0.876692268263243,a3b8Im,01,1,R4,LLRv1
304,104,0.26097998,16.91510579798866,1.2634531771931197,a3b8Im,01,1,R4,LLRv1
305,105,0.263475,16.32447561910087,1.624459202958362,a3b8Im,01,1,R4,LLRv1
306,106,0.26597,16.87154249641658,1.5986741362447372,a3b8Im,01,1,R4,LLRv1
307,107,0.26846498,16.03980924958045,2.3979825607951044,a3b8Im,01,1,R4,LLRv1
308,108,0.27096,14.048677409467505,2.9394976053532265,a3b8Im,01,1,R4,LLRv1
309,109,0.273455,14.508213586412705,4.151395740893592,a3b8Im,01,1,R4,LLRv1
310,110,0.27594998,13.523331672906846,4.409193740816805,a3b8Im,01,1,R4,LLRv1
311,111,0.278445,13.32654913141076,4.641312008452463,a3b8Im,01,1,R4,LLRv1
312,112,0.28094,13.742319958170704,6.9361829459650695,a3b8Im,01,1,R4,LLRv1
313,113,0.283435,12.319798918845557,6.858745819048363,a3b8Im,01,1,R4,LLRv1
314,114,0.28593,12.560655503168764,8.328576548500807,a3b8Im,01,1,R4,LLRv1
315,115,0.288425,11.860409900204653,9.179483750050426,a3b8Im,01,1,R4,LLRv1
316,116,0.29092,11.26957767270368,10.133531218454545,a3b8Im,01,1,R4,LLRv1
317,117,0.29341498,10.722382718000574,11.757849975511482,a3b8Im,01,1,R4,LLRv1
318,118,0.29591,9.890969141868084,13.12459895723502,a3b8Im,01,1,R4,LLRv1
319,119,0.298405,10.56933206973957,13.434019757798517,a3b8Im,01,1,R4,LLRv1
320,120,0.30089998,8.99367203489436,13.459644050914456,a3b8Im,01,1,R4,LLRv1
321,121,0.303395,7.746466982790492,14.130216559066389,a3b8Im,01,1,R4,LLRv1
322,122,0.30589,8.009059083902034,13.975506158784638,a3b8Im,01,1,R4,LLRv1
323,123,0.30838498,7.046137214686091,15.0325143327263,a3b8Im,01,1,R4,LLRv1
324,124,0.31088,5.645730173898155,15.471040028174876,a3b8Im,01,1,R4,LLRv1
325,125,0.313375,5.098663296582443,14.80062829362063,a3b8Im,01,1,R4,LLRv1
326,126,0.31587,4.37648274204105,15.135653367599208,a3b8Im,01,1,R4,LLRv1
327,127,0.318365,4.310886993247816,15.445254961461252,a3b8Im,01,1,R4,LLRv1
328,128,0.32086,3.763820115932104,13.949721092071012,a3b8Im,01,1,R4,LLRv1
329,129,0.323355,3.0854571880606194,12.763608023244272,a3b8Im,01,1,R4,LLRv1
330,130,0.32584998,2.341418266991962,13.511213568350913,a3b8Im,01,1,R4,LLRv1
331,131,0.328345,2.2539155345407367,13.17616909066227,a3b8Im,01,1,R4,LLRv1
332,132,0.33084,1.8381447077807944,11.809560554840155,a3b8Im,01,1,R4,LLRv1
333,133,0.33333498,1.5317689597143678,11.31950907730162,a3b8Im,01,1,R4,LLRv1
334,134,0.33583,1.4004912059282246,9.2568389501913,a3b8Im,01,1,R4,LLRv1
335,135,0.338325,0.8315416535198833,8.431716815355307,a3b8Im,01,1,R4,LLRv1
336,136,0.34081998,1.0722382718000574,8.663678929324249,a3b8Im,01,1,R4,LLRv1
337,137,0.343315,0.9190723538903972,7.271388813242191,a3b8Im,01,1,R4,LLRv1
338,138,0.34581,0.4376535018525702,6.78147254568332,a3b8Im,01,1,R4,LLRv1
339,139,0.348305,0.5908251701755418,5.440584089545882,a3b8Im,01,1,R4,LLRv1
340,140,0.3508,0.4814188520378272,5.5695744101429545,a3b8Im,01,1,R4,LLRv1
341,141,0.353295,0.5689495524083412,5.440649076574831,a3b8Im,01,1,R4,LLRv1
342,142,0.35579,0.4157708267599416,4.641312008452463,a3b8Im,01,1,R4,LLRv1
343,143,0.35828498,0.3720010330734892,3.970852842606947,a3b8Im,01,1,R4,LLRv1
